Item,Item Description,Planner,Order Type,Order#,Ln#,Ordered Date,Line Creation Date,Line Update Date,Request Date,Schedule Date,Promise Date,Open Qty,Price,Extended Price,Item Cost ,Material Cost,Material OH Cost,Resource Cost,Overhead Cost,OSP Cost,Customer Name,Address Line 1,Address Line 2,Address Line 3,Address Line 4
YT440116,CAT 94SQFT C175-20 EP T2 43C 50HZ - FINAL ASSEMBLY,4,YTS-DOMESTIC,561582,3,30-JUN-20,02-JUL-20,24-JUL-20,16-OCT-20,14-OCT-20,14-OCT-20,1,"56,420.00","63,120.00","45,196.93","35,338.87",,"2,078.04","7,779.77",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT440116,CAT 94SQFT C175-20 EP T2 43C 50HZ - FINAL ASSEMBLY,4,YTS-DOMESTIC,561582,4,30-JUN-20,02-JUL-20,24-JUL-20,19-OCT-20,15-OCT-20,15-OCT-20,1,"56,420.00","63,120.00","45,196.93","35,338.87",,"2,078.04","7,779.77",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT442184-GH,GE T4 EVO S2 ATAAC SBRA 1011 GASKET/HARDWARE KIT,1,YTS-INTERNAL,110679,1,05-AUG-20,05-AUG-20,11-AUG-20,05-AUG-20,17-SEP-20,17-SEP-20,10,147.24,"1,472.36",147.24,129.05,,5.74,12.45,,WABCO-KANSAS CITY SERVICE CENTER,4800 DERAMUS,(LEX),"KANSAS CITY,MO 64120 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561385,5,04-JUN-20,04-JUN-20,02-JUL-20,21-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561385,1,04-JUN-20,04-JUN-20,18-AUG-20,17-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561313,5,28-MAY-20,28-MAY-20,18-AUG-20,14-AUG-20,21-AUG-20,21-AUG-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561313,4,28-MAY-20,28-MAY-20,18-AUG-20,13-AUG-20,21-AUG-20,21-AUG-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561313,3,28-MAY-20,28-MAY-20,18-AUG-20,12-AUG-20,21-AUG-20,21-AUG-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,1,25-JUN-20,25-JUN-20,02-JUL-20,04-SEP-20,04-SEP-20,04-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,2,25-JUN-20,25-JUN-20,02-JUL-20,08-SEP-20,08-SEP-20,08-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,3,25-JUN-20,25-JUN-20,06-JUL-20,09-SEP-20,09-SEP-20,09-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,4,25-JUN-20,25-JUN-20,02-JUL-20,10-SEP-20,10-SEP-20,10-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,5,25-JUN-20,25-JUN-20,02-JUL-20,11-SEP-20,11-SEP-20,11-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,6,25-JUN-20,25-JUN-20,02-JUL-20,14-SEP-20,14-SEP-20,14-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,7,25-JUN-20,25-JUN-20,02-JUL-20,15-SEP-20,15-SEP-20,15-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561549,8,25-JUN-20,25-JUN-20,02-JUL-20,16-SEP-20,16-SEP-20,16-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,3,02-JUL-20,02-JUL-20,02-JUL-20,17-SEP-20,17-SEP-20,17-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,4,02-JUL-20,02-JUL-20,02-JUL-20,18-SEP-20,18-SEP-20,18-SEP-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,5,02-JUL-20,02-JUL-20,02-JUL-20,21-SEP-20,21-SEP-20,21-SEP-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,6,02-JUL-20,02-JUL-20,02-JUL-20,22-SEP-20,22-SEP-20,22-SEP-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,7,02-JUL-20,02-JUL-20,02-JUL-20,24-SEP-20,24-SEP-20,24-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561647,3,08-JUL-20,08-JUL-20,09-JUL-20,29-SEP-20,29-SEP-20,29-AUG-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561647,4,08-JUL-20,08-JUL-20,09-JUL-20,30-SEP-20,30-SEP-20,30-SEP-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561647,5,08-JUL-20,08-JUL-20,09-JUL-20,01-OCT-20,01-OCT-20,01-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561647,6,08-JUL-20,08-JUL-20,09-JUL-20,02-OCT-20,02-OCT-20,02-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561699,1,16-JUL-20,16-JUL-20,21-JUL-20,05-OCT-20,05-OCT-20,05-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,1,23-JUL-20,23-JUL-20,28-JUL-20,06-OCT-20,06-OCT-20,06-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561699,2,16-JUL-20,16-JUL-20,21-JUL-20,06-OCT-20,06-OCT-20,06-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,2,23-JUL-20,23-JUL-20,28-JUL-20,07-OCT-20,07-OCT-20,07-OCT-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,3,23-JUL-20,23-JUL-20,28-JUL-20,12-OCT-20,12-OCT-20,12-OCT-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,4,23-JUL-20,23-JUL-20,28-JUL-20,14-OCT-20,14-OCT-20,14-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561759,7,23-JUL-20,23-JUL-20,28-JUL-20,16-OCT-20,16-OCT-20,16-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,4,06-AUG-20,06-AUG-20,11-AUG-20,21-OCT-20,21-OCT-20,21-OCT-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,5,06-AUG-20,06-AUG-20,11-AUG-20,22-OCT-20,22-OCT-20,22-OCT-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561868,7,06-AUG-20,06-AUG-20,11-AUG-20,23-OCT-20,23-OCT-20,23-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561904,1,13-AUG-20,13-AUG-20,18-AUG-20,26-OCT-20,26-OCT-20,26-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561904,2,13-AUG-20,13-AUG-20,18-AUG-20,27-OCT-20,27-OCT-20,27-OCT-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561904,3,13-AUG-20,13-AUG-20,18-AUG-20,28-OCT-20,28-OCT-20,28-OCT-20,2,"51,773.00","103,546.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561904,4,13-AUG-20,13-AUG-20,18-AUG-20,29-OCT-20,29-OCT-20,29-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561904,5,13-AUG-20,13-AUG-20,18-AUG-20,30-OCT-20,30-OCT-20,30-OCT-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561961,2,20-AUG-20,20-AUG-20,21-AUG-20,02-NOV-20,02-NOV-20,02-NOV-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561961,3,20-AUG-20,20-AUG-20,21-AUG-20,03-NOV-20,03-NOV-20,03-NOV-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442390,CPG 95L 60HZ 84SQFT 11 DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561961,4,20-AUG-20,20-AUG-20,21-AUG-20,04-NOV-20,04-NOV-20,04-NOV-20,1,"51,773.00","51,773.00","46,504.63","38,625.55",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442393,CPG 95L 50HZ 84SQFT 11DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561511,1,19-JUN-20,19-JUN-20,02-JUL-20,02-SEP-20,02-SEP-20,02-SEP-20,1,"53,316.00","53,316.00","46,811.80","38,932.72",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442393,CPG 95L 50HZ 84SQFT 11DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561606,1,02-JUL-20,02-JUL-20,02-JUL-20,23-SEP-20,23-SEP-20,23-SEP-20,1,"53,316.00","53,316.00","46,811.80","38,932.72",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT442393,CPG 95L 50HZ 84SQFT 11DEG - FINAL ASSEMBLY,4,YTS-DOMESTIC,561961,5,20-AUG-20,20-AUG-20,21-AUG-20,05-NOV-20,05-NOV-20,05-NOV-20,1,"53,316.00","53,316.00","46,811.80","38,932.72",,"1,706.08","6,172.75",0.25,CUMMINS POWER GENERATION,DOCK DOORS 127-131,7033 CENTRAL AVENUE,"Fridley,MN 55432 - US",
YT443021,KOHLER K175V12 2700kW EO 1800 RPM 45C - FINAL ASSEMBLY,4,YTS-DOMESTIC,561572,1,29-JUN-20,29-JUN-20,30-JUN-20,27-AUG-20,24-AUG-20,24-AUG-20,1,"45,380.00","45,380.00","34,509.52","24,254.50",,"2,148.18","8,106.58",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT443021,KOHLER K175V12 2700kW EO 1800 RPM 45C - FINAL ASSEMBLY,4,YTS-DOMESTIC,561695,1,15-JUL-20,15-JUL-20,16-JUL-20,18-SEP-20,14-SEP-20,14-SEP-20,1,"45,380.00","45,380.00","34,509.52","24,254.50",,"2,148.18","8,106.58",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT443021,KOHLER K175V12 2700kW EO 1800 RPM 45C - FINAL ASSEMBLY,4,YTS-DOMESTIC,561696,1,15-JUL-20,15-JUL-20,16-JUL-20,30-SEP-20,25-SEP-20,25-SEP-20,1,"45,380.00","45,380.00","34,509.52","24,254.50",,"2,148.18","8,106.58",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT443024,OCS 3100D RFF CUSTOM GE MOTOR,3,YTS-INTERNATIONAL,561322,1,29-MAY-20,29-MAY-20,02-JUN-20,04-SEP-20,04-SEP-20,04-SEP-20,2,"19,650.00","39,300.00","10,713.54","7,000.87",,748.07,"2,964.60",0.00,LUREYE ELECTROMECANICA SA,FREIGHT FORWARDER,11190 NW 25 ST BLDG 5 SUITE 120,"Miami,FL 33172 - US",
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560789,1,07-AUG-20,08-APR-20,07-AUG-20,29-SEP-20,25-SEP-20,25-SEP-20,15,"4,536.00","73,815.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561587,1,06-AUG-20,01-JUL-20,06-AUG-20,01-OCT-20,25-SEP-20,25-SEP-20,2,"4,536.00","9,842.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561673,2,13-JUL-20,13-JUL-20,14-JUL-20,07-OCT-20,02-OCT-20,02-OCT-20,1,"4,928.00","4,928.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL MANUFACTURING,425 INGERSOLL RAND ROAD,"MAYFIELD,KY 42066 - US",,
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560790,1,07-AUG-20,08-APR-20,07-AUG-20,29-OCT-20,23-OCT-20,23-OCT-30,15,"4,536.00","73,815.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561818,1,05-AUG-20,30-JUL-20,05-AUG-20,29-OCT-20,23-OCT-20,23-OCT-20,3,"4,536.00","14,763.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561673,4,13-JUL-20,13-JUL-20,14-JUL-20,16-NOV-20,10-NOV-20,10-NOV-20,1,"4,928.00","4,928.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL MANUFACTURING,425 INGERSOLL RAND ROAD,"MAYFIELD,KY 42066 - US",,
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560791,1,07-AUG-20,08-APR-20,07-AUG-20,25-NOV-20,20-NOV-20,20-NOV-20,15,"4,536.00","73,815.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561673,6,13-JUL-20,13-JUL-20,14-JUL-20,07-DEC-20,02-DEC-20,02-DEC-20,1,"4,928.00","4,928.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL MANUFACTURING,425 INGERSOLL RAND ROAD,"MAYFIELD,KY 42066 - US",,
YT443084-800,CAC ASY RH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560797,1,07-AUG-20,08-APR-20,07-AUG-20,29-DEC-20,22-DEC-20,22-DEC-20,15,"4,536.00","73,815.00","3,842.74","2,413.31",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561487,1,06-AUG-20,16-JUN-20,06-AUG-20,08-SEP-20,04-SEP-20,04-SEP-20,1,"4,536.00","4,921.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561628,1,07-JUL-20,07-JUL-20,09-JUL-20,28-SEP-20,25-SEP-20,25-SEP-20,1,"4,536.00","4,921.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560792,1,07-AUG-20,08-APR-20,07-AUG-20,29-SEP-20,25-SEP-20,25-SEP-20,15,"4,536.00","73,815.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561673,1,13-JUL-20,13-JUL-20,14-JUL-20,07-OCT-20,02-OCT-20,02-OCT-20,1,"4,928.00","4,928.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL MANUFACTURING,425 INGERSOLL RAND ROAD,"MAYFIELD,KY 42066 - US",,
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561711,1,17-JUL-20,17-JUL-20,21-JUL-20,08-OCT-20,02-OCT-20,02-OCT-20,2,"4,536.00","9,842.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
